,config,score
650,"[(1, 0, 0), (2, 0, 2, 24), 'ct']",1.4830743924581427
651,"[(2, 1, 2), (2, 1, 2, 24), 'ct']",1.4842628358496772
652,"[(2, 1, 1), (0, 0, 1, 24), 'n']",1.4849507920366314
653,"[(1, 1, 2), (0, 0, 1, 24), 't']",1.485205864202904
654,"[(2, 0, 2), (1, 0, 1, 24), 't']",1.4852142008469653
655,"[(0, 0, 2), (2, 1, 2, 24), 'ct']",1.487196368688698
656,"[(1, 1, 2), (0, 0, 1, 24), 'ct']",1.487653962438494
657,"[(2, 1, 1), (0, 0, 1, 24), 'c']",1.487835142522116
658,"[(2, 0, 2), (2, 0, 0, 24), 'c']",1.4883001286908366
659,"[(2, 1, 1), (0, 0, 1, 24), 't']",1.4888304985512673
660,"[(1, 1, 1), (0, 0, 0, 24), 'n']",1.4907557258865536
661,"[(2, 1, 1), (0, 0, 0, 24), 'ct']",1.492305177315112
662,"[(2, 1, 2), (1, 0, 0, 24), 't']",1.4926338288212364
663,"[(2, 1, 1), (0, 0, 0, 24), 't']",1.4927074207158202
664,"[(1, 1, 1), (0, 0, 0, 24), 'c']",1.4928060438279382
665,"[(2, 1, 1), (0, 0, 0, 24), 'n']",1.4931330251070758
666,"[(2, 1, 1), (1, 0, 1, 24), 't']",1.4941552447793147
667,"[(1, 1, 2), (2, 1, 0, 24), 'c']",1.4944410435881634
668,"[(2, 1, 2), (1, 0, 0, 24), 'n']",1.4965328514499425
669,"[(0, 0, 1), (2, 1, 2, 24), 't']",1.4973092443498723
670,"[(2, 1, 1), (0, 0, 1, 24), 'ct']",1.4980475015931345
671,"[(1, 1, 1), (0, 0, 0, 24), 't']",1.4981032716589924
672,"[(2, 1, 2), (1, 0, 0, 24), 'c']",1.4981730902451804
673,"[(1, 1, 1), (0, 0, 1, 24), 'n']",1.4981966010045722
674,"[(2, 1, 1), (1, 0, 0, 24), 'n']",1.499221113569041
675,"[(2, 1, 2), (1, 0, 1, 24), 'c']",1.4992348846899026
676,"[(2, 1, 1), (0, 0, 0, 24), 'c']",1.5005101518972892
677,"[(1, 1, 1), (0, 0, 1, 24), 'c']",1.5010671806217162
678,"[(2, 1, 2), (0, 1, 1, 24), 'ct']",1.5013029908116
679,"[(2, 0, 1), (0, 0, 1, 24), 'n']",1.5013442062863023
680,"[(2, 1, 2), (1, 0, 1, 24), 't']",1.5014081422135401
681,"[(0, 0, 2), (2, 1, 2, 24), 't']",1.5017045948214356
682,"[(2, 1, 0), (0, 0, 1, 24), 'n']",1.5017376380104404
683,"[(2, 0, 1), (1, 0, 0, 24), 'ct']",1.5020142661921034
684,"[(2, 1, 1), (1, 0, 0, 24), 'c']",1.5021047600105537
685,"[(2, 0, 1), (0, 0, 0, 24), 'n']",1.5026748933154266
686,"[(2, 1, 2), (1, 0, 1, 24), 'ct']",1.5041124200437288
687,"[(1, 1, 1), (0, 0, 0, 24), 'ct']",1.5044693959010749
688,"[(2, 1, 0), (0, 0, 1, 24), 'c']",1.504896390379158
689,"[(1, 1, 1), (0, 0, 1, 24), 't']",1.5064560904360456
690,"[(2, 0, 1), (0, 0, 2, 24), 'c']",1.5070242945827652
691,"[(1, 1, 2), (2, 0, 1, 24), 'ct']",1.507041479545415
692,"[(1, 1, 2), (1, 0, 1, 24), 'ct']",1.5072514423946468
693,"[(1, 1, 2), (1, 0, 0, 24), 'ct']",1.5072662213542811
694,"[(2, 1, 2), (0, 1, 1, 24), 't']",1.5081726286086605
695,"[(2, 1, 2), (2, 0, 1, 24), 'ct']",1.5087423507200524
696,"[(2, 1, 0), (0, 0, 1, 24), 't']",1.509819613103087
697,"[(1, 1, 1), (0, 0, 1, 24), 'ct']",1.5100519065673819
698,"[(2, 0, 2), (2, 0, 2, 24), 'c']",1.5102694689185032
699,"[(2, 1, 2), (0, 0, 2, 24), 't']",1.5109766159879303
700,"[(2, 1, 2), (1, 0, 0, 24), 'ct']",1.5110953103953906
701,"[(2, 1, 0), (1, 0, 0, 24), 'n']",1.5112219073132604
702,"[(2, 0, 2), (1, 0, 0, 24), 'n']",1.511226429965987
703,"[(1, 1, 1), (1, 0, 2, 24), 'ct']",1.5115670966919244
704,"[(2, 1, 0), (0, 0, 0, 24), 'n']",1.5125228299584084
705,"[(1, 1, 2), (1, 0, 0, 24), 'n']",1.5127956594540894
706,"[(2, 1, 2), (0, 0, 2, 24), 'ct']",1.5133322992685267
707,"[(1, 0, 2), (2, 0, 1, 24), 'ct']",1.5137700525261615
708,"[(1, 1, 2), (0, 0, 2, 24), 'n']",1.51399994259291
709,"[(2, 1, 0), (1, 0, 0, 24), 'c']",1.5143186596444114
710,"[(2, 0, 1), (2, 0, 0, 24), 'ct']",1.5143211308837183
711,"[(2, 1, 2), (0, 0, 2, 24), 'n']",1.51470103240441
712,"[(2, 1, 0), (0, 0, 0, 24), 'c']",1.5147711831442436
713,"[(1, 1, 2), (1, 0, 0, 24), 'c']",1.5153468537588437
714,"[(2, 1, 0), (0, 0, 1, 24), 'ct']",1.515844039054843
715,"[(1, 1, 2), (0, 0, 2, 24), 'c']",1.5160810078345126
716,"[(1, 1, 1), (2, 0, 1, 24), 'ct']",1.516114311160864
717,"[(2, 1, 2), (0, 0, 2, 24), 'c']",1.5168120009030368
718,"[(2, 1, 0), (1, 0, 0, 24), 't']",1.518967570526163
719,"[(2, 0, 1), (1, 0, 2, 24), 't']",1.5199845740752884
720,"[(1, 1, 2), (0, 0, 2, 24), 'ct']",1.5200162932154266
721,"[(1, 0, 1), (2, 0, 2, 24), 'ct']",1.5202433019720258
722,"[(2, 1, 0), (0, 0, 0, 24), 't']",1.5209756714204226
723,"[(1, 1, 2), (2, 0, 1, 24), 't']",1.5214626958272326
724,"[(1, 1, 2), (0, 0, 2, 24), 't']",1.5218300181534503
725,"[(1, 1, 2), (1, 0, 0, 24), 't']",1.5220726173561852
726,"[(2, 1, 2), (2, 0, 0, 24), 't']",1.5222431432598618
727,"[(1, 1, 2), (2, 0, 0, 24), 'n']",1.5239974982329398
728,"[(2, 1, 0), (1, 0, 0, 24), 'ct']",1.5240816818965504
729,"[(2, 0, 1), (2, 0, 2, 24), 't']",1.5248310567144887
730,"[(2, 1, 0), (0, 0, 0, 24), 'ct']",1.5252589376464178
731,"[(2, 0, 2), (1, 0, 2, 24), 't']",1.5265811488361132
732,"[(1, 1, 2), (2, 0, 0, 24), 'c']",1.526662988995498
733,"[(1, 1, 1), (1, 0, 0, 24), 'n']",1.5270037554343403
734,"[(2, 1, 1), (2, 0, 1, 24), 'ct']",1.527149732473119
735,"[(1, 1, 1), (0, 0, 2, 24), 't']",1.5282801399231782
736,"[(2, 1, 0), (0, 0, 2, 24), 'n']",1.5294031146045108
737,"[(1, 1, 1), (1, 0, 0, 24), 'c']",1.530378660477559
738,"[(2, 0, 2), (2, 0, 0, 24), 'n']",1.5307915756484223
739,"[(0, 1, 2), (1, 0, 0, 24), 'n']",1.5320631171106045
740,"[(2, 1, 0), (0, 0, 2, 24), 'c']",1.5324742600876853
741,"[(1, 1, 1), (0, 0, 2, 24), 'ct']",1.53278686688453
742,"[(2, 1, 1), (1, 0, 0, 24), 't']",1.5333975094461088
743,"[(2, 1, 1), (1, 0, 0, 24), 'ct']",1.5349388766644567
744,"[(0, 1, 2), (1, 0, 0, 24), 'c']",1.5352243353357446
745,"[(1, 0, 2), (1, 0, 0, 24), 'n']",1.5357024974215903
746,"[(2, 1, 0), (0, 0, 2, 24), 't']",1.5372611576702597
747,"[(2, 1, 0), (0, 0, 2, 24), 'ct']",1.5375637856990554
748,"[(0, 0, 2), (2, 1, 0, 24), 'c']",1.538300143637311
749,"[(0, 1, 2), (1, 0, 0, 24), 't']",1.5402156339740882
750,"[(1, 1, 2), (2, 0, 0, 24), 't']",1.5416372259452211
751,"[(2, 0, 2), (2, 0, 1, 24), 't']",1.541803925005237
752,"[(1, 1, 2), (2, 0, 0, 24), 'ct']",1.5433120120730461
753,"[(2, 1, 2), (2, 0, 0, 24), 'n']",1.5435310611386501
754,"[(2, 1, 2), (2, 0, 0, 24), 'c']",1.5448735228805066
755,"[(1, 0, 2), (1, 0, 0, 24), 't']",1.544897744103449
756,"[(0, 0, 1), (2, 1, 2, 24), 'ct']",1.5450795126484904
757,"[(1, 1, 1), (1, 0, 0, 24), 't']",1.5454540660306315
758,"[(1, 1, 1), (1, 0, 0, 24), 'ct']",1.5458669764632489
759,"[(0, 1, 2), (1, 0, 0, 24), 'ct']",1.5462878138751484
760,"[(0, 1, 2), (0, 0, 1, 24), 'n']",1.5466466458737724
761,"[(2, 1, 1), (2, 0, 0, 24), 'n']",1.5471223757803483
762,"[(2, 1, 2), (0, 1, 2, 24), 'ct']",1.547340535640919
763,"[(2, 1, 1), (2, 0, 0, 24), 'c']",1.548095661755753
764,"[(0, 0, 2), (1, 1, 2, 24), 'n']",1.54834241955842
765,"[(1, 0, 2), (0, 0, 1, 24), 'n']",1.549663753481843
766,"[(0, 1, 2), (0, 0, 1, 24), 'c']",1.5497797668427802
767,"[(1, 0, 2), (0, 0, 1, 24), 't']",1.5508162775960657
768,"[(1, 0, 2), (1, 0, 0, 24), 'c']",1.5509538547462458
769,"[(1, 0, 0), (1, 0, 2, 24), 'ct']",1.551204746861676
770,"[(1, 0, 2), (0, 0, 1, 24), 'c']",1.5516550165911216
771,"[(1, 0, 2), (0, 0, 2, 24), 'n']",1.5518136964322262
772,"[(1, 1, 1), (2, 0, 0, 24), 'n']",1.5525659131994736
773,"[(2, 1, 2), (2, 0, 0, 24), 'ct']",1.552623339806949
774,"[(1, 0, 2), (0, 0, 1, 24), 'ct']",1.5541151283241954
775,"[(0, 1, 2), (0, 0, 1, 24), 't']",1.5547551791209537
776,"[(1, 1, 1), (2, 0, 0, 24), 'c']",1.5550934591584173
777,"[(2, 1, 0), (2, 0, 0, 24), 'n']",1.5555372917151884
778,"[(2, 1, 1), (0, 0, 2, 24), 'n']",1.555568277703766
779,"[(2, 1, 0), (2, 0, 0, 24), 'c']",1.557060607283616
780,"[(2, 1, 1), (0, 0, 2, 24), 'c']",1.557923403668115
781,"[(1, 0, 1), (0, 0, 2, 24), 'n']",1.5579626361245564
782,"[(0, 1, 2), (0, 0, 1, 24), 'ct']",1.558001615086095
783,"[(1, 1, 1), (0, 0, 2, 24), 'n']",1.5594012034931073
784,"[(2, 1, 0), (2, 0, 0, 24), 't']",1.5617628717962466
785,"[(2, 1, 1), (0, 0, 2, 24), 'ct']",1.5618892598838336
786,"[(0, 1, 2), (0, 0, 2, 24), 'n']",1.5627327498920769
787,"[(0, 1, 2), (2, 0, 0, 24), 'n']",1.5629849343914917
788,"[(1, 1, 1), (0, 0, 2, 24), 'c']",1.563672482686824
789,"[(0, 0, 2), (1, 1, 1, 24), 'n']",1.5641865226395244
790,"[(0, 1, 2), (0, 0, 2, 24), 'c']",1.5645015772467257
791,"[(0, 1, 2), (2, 0, 0, 24), 'c']",1.5661838074250805
792,"[(2, 0, 0), (0, 0, 1, 24), 'c']",1.5675444722034426
793,"[(0, 1, 2), (0, 0, 2, 24), 't']",1.5695448875293787
794,"[(1, 0, 2), (1, 0, 0, 24), 'ct']",1.56969030985282
795,"[(2, 0, 0), (0, 0, 0, 24), 'c']",1.569874297725579
796,"[(2, 0, 0), (0, 0, 0, 24), 't']",1.569946459378606
797,"[(0, 1, 2), (2, 0, 0, 24), 't']",1.5700971020882626
798,"[(2, 1, 0), (2, 0, 0, 24), 'ct']",1.5702017283786551
799,"[(0, 1, 2), (0, 0, 2, 24), 'ct']",1.5710087439122893
800,"[(0, 1, 2), (2, 0, 0, 24), 'ct']",1.571169251412112
801,"[(2, 0, 1), (2, 0, 1, 24), 't']",1.5715029690240565
802,"[(0, 0, 2), (0, 1, 1, 24), 'n']",1.573549020233188
803,"[(2, 0, 2), (0, 0, 2, 24), 'c']",1.5742104530210212
804,"[(2, 1, 1), (0, 0, 2, 24), 't']",1.574490133023129
805,"[(2, 0, 0), (0, 0, 1, 24), 't']",1.5745825493391057
806,"[(2, 0, 2), (0, 0, 2, 24), 'n']",1.5748084923088927
807,"[(1, 1, 0), (0, 0, 1, 24), 'n']",1.5749665979839447
808,"[(1, 1, 1), (2, 0, 0, 24), 't']",1.5751709348868137
809,"[(1, 1, 0), (0, 0, 0, 24), 'n']",1.5759662550296558
810,"[(2, 0, 0), (0, 0, 1, 24), 'ct']",1.5770757767795336
811,"[(1, 0, 2), (2, 0, 0, 24), 'n']",1.5771543480026835
812,"[(1, 1, 0), (0, 0, 0, 24), 'c']",1.5775070764134063
813,"[(2, 1, 1), (2, 0, 0, 24), 'ct']",1.5779386365067245
814,"[(1, 1, 0), (0, 0, 1, 24), 'c']",1.5781800860514914
815,"[(2, 0, 0), (0, 0, 1, 24), 'n']",1.5781998725908348
816,"[(1, 1, 0), (1, 0, 0, 24), 'n']",1.5817049492081956
817,"[(2, 0, 0), (0, 0, 0, 24), 'n']",1.5817343968741093
818,"[(1, 1, 0), (0, 0, 1, 24), 'ct']",1.5823323760227206
819,"[(2, 0, 0), (0, 0, 0, 24), 'ct']",1.582467830742725
820,"[(1, 1, 0), (0, 0, 1, 24), 't']",1.5830135665830796
821,"[(1, 1, 0), (0, 0, 0, 24), 't']",1.5838751179968964
822,"[(0, 1, 1), (1, 0, 0, 24), 'n']",1.5850487056686615
823,"[(1, 1, 0), (1, 0, 0, 24), 'c']",1.5856150991183906
824,"[(1, 0, 2), (2, 0, 0, 24), 'c']",1.58696713312035
825,"[(2, 1, 1), (2, 0, 0, 24), 't']",1.5870536888411193
826,"[(2, 0, 0), (1, 0, 0, 24), 'n']",1.5873559102560657
827,"[(0, 1, 1), (1, 0, 0, 24), 'c']",1.588231410017027
828,"[(1, 0, 2), (1, 0, 1, 24), 'ct']",1.5889444346857073
829,"[(2, 1, 2), (0, 1, 2, 24), 't']",1.5892389783341578
830,"[(1, 1, 0), (0, 0, 2, 24), 'n']",1.5893477210141866
831,"[(1, 1, 0), (0, 0, 0, 24), 'ct']",1.5894235761874655
832,"[(1, 1, 0), (1, 0, 0, 24), 't']",1.5895009200079013
833,"[(0, 0, 2), (1, 1, 2, 24), 'c']",1.5903264946269526
834,"[(1, 0, 2), (0, 0, 0, 24), 't']",1.5905002868453733
835,"[(1, 0, 1), (1, 0, 0, 24), 'n']",1.5907636265550757
836,"[(1, 1, 0), (1, 0, 0, 24), 'ct']",1.591011477247666
837,"[(2, 0, 0), (0, 0, 2, 24), 'c']",1.591021787489042
838,"[(0, 0, 2), (1, 1, 2, 24), 't']",1.5912138411126076
839,"[(2, 0, 2), (0, 0, 0, 24), 'ct']",1.5921824337744437
840,"[(1, 1, 0), (0, 0, 2, 24), 'c']",1.5925295184489003
841,"[(0, 1, 2), (0, 0, 0, 24), 'n']",1.5926962175026564
842,"[(0, 1, 1), (1, 0, 0, 24), 't']",1.5927778817751799
843,"[(2, 0, 0), (1, 0, 0, 24), 'c']",1.5929321702841925
844,"[(0, 1, 2), (0, 0, 0, 24), 'c']",1.59484654719105
845,"[(0, 1, 1), (1, 0, 0, 24), 'ct']",1.5972191962403752
846,"[(1, 1, 0), (0, 0, 2, 24), 't']",1.597245297236102
847,"[(1, 0, 1), (1, 0, 0, 24), 't']",1.598319924030185
848,"[(2, 0, 0), (1, 0, 0, 24), 't']",1.5983432648825668
849,"[(1, 1, 0), (0, 0, 2, 24), 'ct']",1.5991975523793154
850,"[(0, 0, 2), (2, 1, 0, 24), 't']",1.5998222957599542
851,"[(1, 0, 2), (0, 0, 0, 24), 'n']",1.6001134246557873
852,"[(0, 1, 2), (0, 0, 0, 24), 't']",1.6008553537775867
853,"[(0, 1, 1), (0, 0, 1, 24), 'n']",1.6030536165578497
854,"[(0, 1, 1), (2, 0, 0, 24), 'n']",1.6034291250320571
855,"[(1, 1, 0), (2, 0, 0, 24), 'n']",1.6035111443717254
856,"[(0, 1, 0), (1, 0, 0, 24), 'n']",1.6038420949097432
857,"[(2, 0, 0), (1, 0, 0, 24), 'ct']",1.6040341398553892
858,"[(0, 1, 2), (0, 0, 0, 24), 'ct']",1.6050336716301024
859,"[(1, 0, 2), (1, 0, 2, 24), 'ct']",1.6056359350002842
860,"[(0, 1, 1), (0, 0, 1, 24), 'c']",1.605789267939131
861,"[(1, 0, 2), (0, 0, 2, 24), 'c']",1.6060202208796448
862,"[(0, 1, 1), (2, 0, 0, 24), 'c']",1.6064505037780796
863,"[(1, 1, 0), (2, 0, 0, 24), 'c']",1.6068787007658296
864,"[(0, 1, 0), (1, 0, 0, 24), 'c']",1.6070222141736157
865,"[(1, 0, 1), (0, 0, 1, 24), 't']",1.6070784218727798
866,"[(1, 0, 1), (0, 0, 1, 24), 'n']",1.6072060305797282
867,"[(1, 0, 2), (0, 0, 0, 24), 'c']",1.6082698934026964
868,"[(0, 1, 0), (0, 1, 0, 24), 'n']",1.608570794205894
869,"[(1, 0, 1), (1, 0, 0, 24), 'c']",1.6093568358041535
870,"[(0, 1, 1), (2, 0, 0, 24), 't']",1.610129808131123
871,"[(1, 0, 0), (1, 0, 0, 24), 'n']",1.610274981559581
872,"[(1, 1, 0), (2, 0, 0, 24), 't']",1.610476950551506
873,"[(0, 1, 1), (0, 0, 1, 24), 't']",1.610986346827489
874,"[(0, 1, 0), (1, 0, 0, 24), 't']",1.6111994464413961
875,"[(0, 1, 0), (0, 1, 0, 24), 'c']",1.612686126469213
876,"[(1, 0, 1), (0, 0, 1, 24), 'c']",1.6127463105211104
877,"[(0, 1, 0), (0, 1, 0, 24), 'ct']",1.6131534063220774
878,"[(0, 1, 1), (2, 0, 0, 24), 'ct']",1.6132714541987239
879,"[(2, 0, 1), (0, 0, 2, 24), 'n']",1.6135244771859316
880,"[(0, 1, 0), (1, 0, 0, 24), 'ct']",1.6135558363192104
881,"[(0, 1, 0), (2, 0, 0, 24), 'n']",1.61361118171016
882,"[(2, 0, 2), (2, 0, 0, 24), 't']",1.6140883971393427
883,"[(0, 1, 1), (0, 0, 2, 24), 'n']",1.6145057532785014
884,"[(0, 1, 1), (0, 0, 1, 24), 'ct']",1.6149375780334776
885,"[(1, 0, 1), (0, 0, 0, 24), 't']",1.6149715244415503
886,"[(1, 1, 0), (2, 0, 0, 24), 'ct']",1.615190031253054
887,"[(0, 1, 1), (0, 0, 2, 24), 'c']",1.6160577293890233
888,"[(1, 1, 1), (2, 0, 0, 24), 'ct']",1.616226901610296
889,"[(0, 1, 0), (2, 0, 0, 24), 'c']",1.6165179278657207
890,"[(0, 1, 0), (0, 1, 0, 24), 't']",1.6170522040805317
891,"[(0, 1, 1), (0, 0, 0, 24), 'n']",1.6177977811500737
892,"[(1, 0, 1), (2, 0, 0, 24), 'n']",1.618580375651692
893,"[(2, 0, 1), (1, 0, 0, 24), 'n']",1.6189024082055605
894,"[(0, 1, 1), (0, 0, 0, 24), 'c']",1.6197584013834354
895,"[(0, 1, 0), (2, 0, 0, 24), 't']",1.6199155572023707
896,"[(2, 0, 0), (2, 0, 0, 24), 'n']",1.6202420938762705
897,"[(0, 1, 1), (0, 0, 2, 24), 't']",1.6207686685598717
898,"[(2, 0, 0), (2, 0, 0, 24), 'c']",1.6212299681926376
899,"[(1, 0, 0), (1, 0, 0, 24), 't']",1.6220068506643375
900,"[(2, 0, 0), (0, 0, 2, 24), 'n']",1.623388772881604
901,"[(0, 1, 0), (2, 0, 0, 24), 'ct']",1.6236776536149635
902,"[(0, 0, 2), (0, 1, 2, 24), 'n']",1.6240502259599117
903,"[(1, 0, 1), (0, 0, 0, 24), 'n']",1.6244978423000354
904,"[(1, 0, 2), (2, 0, 0, 24), 't']",1.624731919054607
905,"[(0, 1, 1), (0, 0, 0, 24), 't']",1.6253549862506644
906,"[(2, 1, 2), (1, 1, 2, 24), 't']",1.6264103018198681
907,"[(2, 1, 2), (1, 1, 2, 24), 'ct']",1.6270968575431253
908,"[(0, 1, 1), (0, 0, 2, 24), 'ct']",1.628754314617319
909,"[(1, 0, 1), (1, 0, 0, 24), 'ct']",1.6290967954354558
910,"[(1, 0, 1), (0, 0, 0, 24), 'c']",1.629124292652167
911,"[(1, 0, 1), (0, 0, 1, 24), 'ct']",1.629680237818229
912,"[(1, 0, 0), (2, 0, 0, 24), 'n']",1.6301874719992826
913,"[(0, 1, 1), (0, 0, 0, 24), 'ct']",1.6304497663113924
914,"[(1, 0, 2), (2, 0, 0, 24), 'ct']",1.6305521004459207
915,"[(1, 0, 2), (0, 0, 0, 24), 'ct']",1.6310489736068838
916,"[(1, 0, 1), (2, 0, 0, 24), 'c']",1.6332644470148228
917,"[(0, 0, 2), (1, 0, 1, 24), 'n']",1.6351991266262826
918,"[(0, 0, 2), (1, 1, 2, 24), 'ct']",1.6352381894616528
919,"[(0, 0, 2), (1, 1, 1, 24), 'c']",1.6366524347778553
920,"[(1, 0, 1), (0, 0, 0, 24), 'ct']",1.640471060005121
921,"[(2, 0, 0), (2, 0, 0, 24), 'ct']",1.640684868735682
922,"[(0, 0, 2), (0, 1, 1, 24), 'c']",1.6418919079880998
923,"[(2, 0, 0), (1, 0, 1, 24), 'ct']",1.6424396148198075
924,"[(2, 0, 1), (2, 0, 0, 24), 't']",1.6431488411574877
925,"[(1, 0, 1), (1, 0, 1, 24), 'ct']",1.6456877424552863
926,"[(1, 0, 0), (1, 0, 0, 24), 'c']",1.6459356416854778
927,"[(2, 0, 2), (0, 1, 0, 24), 'n']",1.6486844045626377
928,"[(2, 0, 2), (0, 1, 0, 24), 'c']",1.6533258229829508
929,"[(1, 0, 2), (0, 1, 0, 24), 'n']",1.6539676404377526
930,"[(2, 0, 0), (0, 0, 2, 24), 'ct']",1.6554988166127746
931,"[(1, 0, 0), (2, 0, 1, 24), 'ct']",1.655566214134144
932,"[(1, 0, 1), (1, 0, 2, 24), 'ct']",1.657122435177237
933,"[(0, 1, 2), (0, 1, 0, 24), 'n']",1.657925562799596
934,"[(1, 0, 2), (0, 1, 0, 24), 'c']",1.6581149346175892
935,"[(2, 1, 0), (0, 1, 0, 24), 'n']",1.6588972717769945
936,"[(1, 0, 1), (2, 0, 0, 24), 't']",1.6600232378008022
937,"[(2, 0, 0), (2, 0, 0, 24), 't']",1.6606692901050544
938,"[(1, 0, 0), (0, 1, 0, 24), 'n']",1.6610649211924613
939,"[(1, 0, 1), (0, 0, 2, 24), 'c']",1.6610767113861835
940,"[(0, 1, 2), (0, 1, 0, 24), 'c']",1.6615487931748227
941,"[(2, 0, 2), (0, 1, 0, 24), 't']",1.662129544247946
942,"[(2, 1, 0), (0, 1, 0, 24), 'c']",1.6626223237116406
943,"[(1, 1, 1), (0, 1, 0, 24), 'n']",1.6653284135198796
944,"[(1, 0, 2), (0, 0, 2, 24), 'ct']",1.665663443709063
945,"[(1, 0, 0), (0, 1, 0, 24), 'c']",1.6670610120898677
946,"[(1, 0, 0), (2, 0, 0, 24), 'c']",1.6670629480779167
947,"[(2, 1, 1), (0, 1, 0, 24), 'n']",1.667456958038151
948,"[(2, 1, 0), (0, 1, 0, 24), 't']",1.6678640486054794
949,"[(1, 0, 2), (0, 1, 0, 24), 't']",1.6681750538702338
950,"[(0, 1, 2), (0, 1, 0, 24), 't']",1.6685031879977266
951,"[(0, 1, 0), (0, 0, 1, 24), 'n']",1.6686969882698854
952,"[(1, 1, 1), (0, 1, 0, 24), 'c']",1.6691006859109514
953,"[(2, 0, 1), (2, 0, 0, 24), 'n']",1.6693379600186602
954,"[(0, 0, 2), (1, 0, 2, 24), 'n']",1.6696778228211744
955,"[(0, 1, 1), (0, 1, 0, 24), 'n']",1.6696815185071359
956,"[(0, 1, 2), (0, 1, 0, 24), 'ct']",1.670627390042217
957,"[(2, 1, 1), (0, 1, 0, 24), 'c']",1.6708223986650717
958,"[(0, 0, 2), (2, 1, 0, 24), 'ct']",1.6708971013597225
959,"[(2, 1, 0), (0, 1, 0, 24), 'ct']",1.6709846398376726
960,"[(1, 0, 0), (1, 0, 0, 24), 'ct']",1.6712668584537784
961,"[(0, 1, 0), (0, 0, 1, 24), 'c']",1.6720025798933584
962,"[(1, 0, 0), (0, 0, 1, 24), 'n']",1.673028062635539
963,"[(0, 1, 1), (0, 1, 0, 24), 'c']",1.6734807147656108
964,"[(1, 1, 1), (0, 1, 0, 24), 't']",1.67422398677788
965,"[(1, 1, 1), (0, 1, 0, 24), 'ct']",1.6751596544572194
966,"[(2, 1, 1), (0, 1, 0, 24), 't']",1.6751634825069808
967,"[(1, 0, 1), (2, 0, 1, 24), 'ct']",1.67531250853407
968,"[(2, 0, 0), (0, 0, 2, 24), 't']",1.675386509798716
969,"[(1, 0, 0), (0, 1, 0, 24), 't']",1.6754465812462453
970,"[(1, 0, 1), (2, 0, 0, 24), 'ct']",1.675704668432005
971,"[(0, 0, 2), (0, 1, 2, 24), 't']",1.6763798517964161
972,"[(1, 0, 2), (0, 1, 0, 24), 'ct']",1.6768501589240112
973,"[(0, 1, 0), (0, 0, 1, 24), 't']",1.67709217912456
974,"[(0, 0, 2), (0, 1, 2, 24), 'c']",1.67737721323635
