,config,score
975,"[(1, 0, 0), (0, 0, 1, 24), 't']",1.67745917791392
976,"[(0, 1, 1), (0, 1, 0, 24), 't']",1.6781422499859
977,"[(2, 0, 2), (0, 1, 0, 24), 'ct']",1.678258870611142
978,"[(1, 1, 0), (0, 1, 0, 24), 'n']",1.6794765166306258
979,"[(1, 0, 0), (2, 0, 0, 24), 't']",1.6795331791620944
980,"[(0, 1, 0), (0, 0, 1, 24), 'ct']",1.6799258128391548
981,"[(0, 1, 1), (0, 1, 0, 24), 'ct']",1.6805267756204407
982,"[(1, 0, 0), (0, 1, 0, 24), 'ct']",1.6809234753785285
983,"[(0, 0, 1), (2, 1, 0, 24), 'n']",1.6814392073111726
984,"[(2, 0, 1), (0, 1, 0, 24), 'n']",1.6815746391928876
985,"[(2, 0, 2), (1, 0, 1, 24), 'ct']",1.681882921692798
986,"[(2, 1, 1), (0, 1, 0, 24), 'ct']",1.6819307821095781
987,"[(0, 1, 0), (0, 0, 2, 24), 'n']",1.6822046678777347
988,"[(1, 0, 0), (0, 0, 2, 24), 'n']",1.6829813764062442
989,"[(1, 1, 0), (0, 1, 0, 24), 'c']",1.6837037423228445
990,"[(1, 0, 1), (0, 1, 0, 24), 'n']",1.6840405167218255
991,"[(2, 0, 1), (0, 1, 0, 24), 'c']",1.684467614251775
992,"[(1, 0, 0), (0, 0, 1, 24), 'c']",1.6849018323763687
993,"[(0, 1, 0), (0, 0, 2, 24), 'c']",1.6852619730712242
994,"[(2, 1, 2), (0, 1, 0, 24), 'n']",1.6856133892876128
995,"[(1, 1, 2), (0, 1, 0, 24), 'ct']",1.6864512233567344
996,"[(1, 0, 1), (0, 1, 0, 24), 'c']",1.686548198342154
997,"[(1, 1, 2), (0, 1, 0, 24), 't']",1.6866052109027145
998,"[(2, 1, 2), (0, 1, 0, 24), 'ct']",1.68761593654248
999,"[(2, 0, 0), (0, 1, 0, 24), 'n']",1.6880712461582095
1000,"[(1, 1, 0), (0, 1, 0, 24), 't']",1.6883798429047099
1001,"[(1, 0, 0), (0, 0, 1, 24), 'ct']",1.6893770449681984
1002,"[(0, 1, 0), (0, 0, 2, 24), 't']",1.6894905343598299
1003,"[(1, 1, 0), (0, 1, 0, 24), 'ct']",1.689978807426316
1004,"[(2, 0, 0), (0, 1, 0, 24), 'c']",1.6906153167905273
1005,"[(0, 0, 2), (2, 0, 1, 24), 'n']",1.6911275087027289
1006,"[(1, 0, 0), (0, 0, 2, 24), 'c']",1.6915664943890654
1007,"[(0, 1, 0), (0, 0, 2, 24), 'ct']",1.6920096929322106
1008,"[(1, 0, 1), (0, 1, 0, 24), 't']",1.6958460505187594
1009,"[(1, 0, 0), (1, 0, 1, 24), 'ct']",1.697739270977859
1010,"[(2, 1, 2), (0, 1, 0, 24), 'c']",1.700369163941565
1011,"[(2, 0, 1), (0, 1, 0, 24), 't']",1.7006401057475113
1012,"[(1, 0, 1), (0, 1, 0, 24), 'ct']",1.7010579158655703
1013,"[(1, 0, 0), (2, 0, 0, 24), 'ct']",1.7015601705819678
1014,"[(2, 0, 0), (0, 1, 0, 24), 't']",1.7017845475565565
1015,"[(2, 1, 2), (1, 1, 1, 24), 't']",1.702205943240846
1016,"[(2, 1, 2), (0, 1, 0, 24), 't']",1.7027572971927556
1017,"[(0, 0, 2), (0, 1, 1, 24), 't']",1.7055532915191347
1018,"[(0, 0, 2), (1, 1, 1, 24), 't']",1.7057398505497272
1019,"[(2, 1, 2), (2, 1, 2, 24), 't']",1.7064012891054807
1020,"[(2, 0, 0), (2, 0, 1, 24), 'ct']",1.7086116630442654
1021,"[(2, 0, 1), (0, 1, 0, 24), 'ct']",1.7099397057526904
1022,"[(1, 0, 0), (0, 0, 2, 24), 't']",1.712319460848705
1023,"[(0, 0, 2), (0, 1, 2, 24), 'ct']",1.7134136684656218
1024,"[(2, 0, 0), (0, 1, 0, 24), 'ct']",1.7134617562250982
1025,"[(1, 1, 2), (0, 1, 0, 24), 'n']",1.7180899243623378
1026,"[(2, 0, 0), (1, 0, 2, 24), 'ct']",1.7188091088595256
1027,"[(1, 1, 2), (0, 1, 0, 24), 'c']",1.723282169210141
1028,"[(1, 0, 0), (0, 0, 0, 24), 't']",1.7291580647172042
1029,"[(0, 1, 0), (0, 0, 0, 24), 'n']",1.7302456472998275
1030,"[(0, 1, 0), (0, 0, 0, 24), 'c']",1.7315266574287524
1031,"[(0, 0, 1), (0, 1, 1, 24), 'n']",1.7341674165820233
1032,"[(1, 0, 2), (0, 0, 2, 24), 't']",1.7364408570629837
1033,"[(0, 1, 0), (0, 0, 0, 24), 't']",1.7375271227143996
1034,"[(1, 0, 0), (0, 0, 0, 24), 'n']",1.7387416179505186
1035,"[(0, 1, 0), (0, 0, 0, 24), 'ct']",1.7391825926083457
1036,"[(0, 0, 1), (1, 1, 1, 24), 'n']",1.7420992522550456
1037,"[(0, 0, 1), (2, 1, 0, 24), 'c']",1.748048541179157
1038,"[(1, 0, 0), (0, 0, 0, 24), 'c']",1.7490216680837458
1039,"[(1, 0, 0), (0, 0, 2, 24), 'ct']",1.754040538525679
1040,"[(2, 0, 1), (1, 0, 0, 24), 't']",1.7548299142007309
1041,"[(2, 0, 2), (2, 0, 0, 24), 'ct']",1.7560344543370627
1042,"[(1, 0, 0), (0, 0, 0, 24), 'ct']",1.7595021966576982
1043,"[(0, 0, 2), (1, 1, 1, 24), 'ct']",1.7689680554047313
1044,"[(2, 0, 2), (2, 0, 1, 24), 'ct']",1.775653970409831
1045,"[(0, 0, 1), (1, 1, 2, 24), 'n']",1.7859453756139096
1046,"[(0, 0, 1), (1, 0, 1, 24), 'n']",1.7921585882024158
1047,"[(1, 0, 1), (0, 0, 2, 24), 'ct']",1.806383953683573
1048,"[(2, 0, 0), (2, 0, 2, 24), 'ct']",1.8083194502414004
1049,"[(0, 1, 0), (1, 1, 0, 24), 'n']",1.821637138294056
1050,"[(0, 0, 1), (2, 1, 0, 24), 't']",1.8217997511124944
1051,"[(0, 1, 0), (1, 1, 0, 24), 'c']",1.824721938863976
1052,"[(1, 0, 1), (0, 0, 2, 24), 't']",1.8282128816858936
1053,"[(0, 1, 0), (1, 1, 0, 24), 't']",1.8294057457164927
1054,"[(0, 1, 0), (1, 1, 0, 24), 'ct']",1.832885151705811
1055,"[(2, 0, 1), (2, 0, 1, 24), 'ct']",1.8337749844037152
1056,"[(2, 0, 2), (0, 0, 2, 24), 't']",1.8346087306248535
1057,"[(2, 0, 1), (0, 0, 0, 24), 'ct']",1.8409341189138837
1058,"[(0, 0, 1), (1, 1, 2, 24), 'c']",1.8416350574599352
1059,"[(0, 0, 1), (0, 1, 1, 24), 'c']",1.8454184742666564
1060,"[(2, 1, 2), (1, 1, 1, 24), 'ct']",1.8463212565806575
1061,"[(0, 1, 2), (1, 1, 0, 24), 'n']",1.8482797124498382
1062,"[(1, 0, 2), (1, 1, 0, 24), 'n']",1.8515762460927827
1063,"[(0, 1, 2), (1, 1, 0, 24), 'c']",1.8516443202327615
1064,"[(0, 0, 2), (1, 0, 1, 24), 'c']",1.852947067675562
1065,"[(1, 0, 0), (1, 1, 0, 24), 'n']",1.8557501250277677
1066,"[(0, 0, 1), (1, 1, 1, 24), 'c']",1.8557807720057833
1067,"[(0, 1, 1), (1, 1, 0, 24), 'n']",1.8558260985990889
1068,"[(0, 1, 2), (1, 1, 0, 24), 't']",1.8562873645192894
1069,"[(0, 0, 0), (2, 1, 1, 24), 't']",1.856343888981483
1070,"[(1, 0, 2), (1, 1, 0, 24), 'c']",1.8569607723882164
1071,"[(0, 1, 1), (1, 1, 0, 24), 'c']",1.859107261028537
1072,"[(1, 0, 0), (1, 1, 0, 24), 'c']",1.8608435312999432
1073,"[(1, 0, 1), (1, 1, 0, 24), 'n']",1.861397978786414
1074,"[(1, 1, 2), (1, 1, 0, 24), 'n']",1.8621108477755404
1075,"[(0, 1, 2), (1, 1, 0, 24), 'ct']",1.8626834750903345
1076,"[(0, 1, 1), (1, 1, 0, 24), 't']",1.8651264500382578
1077,"[(1, 0, 1), (1, 1, 0, 24), 'c']",1.8665260642587078
1078,"[(1, 1, 2), (1, 1, 0, 24), 'c']",1.8667841162984962
1079,"[(2, 0, 2), (1, 1, 0, 24), 'n']",1.8689979126606113
1080,"[(1, 1, 1), (1, 1, 0, 24), 'n']",1.8696857409276761
1081,"[(1, 1, 2), (1, 1, 0, 24), 't']",1.869726206545844
1082,"[(1, 0, 2), (1, 1, 0, 24), 't']",1.8701593912927466
1083,"[(1, 1, 0), (1, 1, 0, 24), 'n']",1.870453394426405
1084,"[(0, 0, 2), (0, 1, 1, 24), 'ct']",1.871068961740374
1085,"[(2, 1, 0), (1, 1, 0, 24), 'n']",1.8715213958808037
1086,"[(0, 0, 0), (2, 1, 2, 24), 'ct']",1.8718305567883269
1087,"[(1, 0, 0), (1, 1, 0, 24), 't']",1.8719182766337568
1088,"[(2, 1, 0), (1, 1, 0, 24), 'c']",1.8736081274967153
1089,"[(1, 1, 1), (1, 1, 0, 24), 'c']",1.8741801544245198
1090,"[(2, 0, 0), (1, 1, 0, 24), 'n']",1.8743798214022311
1091,"[(0, 1, 1), (1, 1, 0, 24), 'ct']",1.8745634529768938
1092,"[(2, 0, 2), (1, 1, 0, 24), 'c']",1.8746065495024262
1093,"[(1, 1, 0), (1, 1, 0, 24), 'c']",1.874940180273316
1094,"[(1, 1, 1), (1, 1, 0, 24), 't']",1.8759356707013308
1095,"[(0, 0, 0), (2, 1, 1, 24), 'c']",1.8761827227344017
1096,"[(1, 0, 1), (1, 1, 0, 24), 't']",1.877476056044657
1097,"[(2, 0, 0), (1, 1, 0, 24), 'c']",1.8789462276380278
1098,"[(1, 1, 0), (1, 1, 0, 24), 't']",1.8791681528564792
1099,"[(1, 1, 2), (1, 1, 0, 24), 'ct']",1.879931503637525
1100,"[(1, 1, 1), (1, 1, 0, 24), 'ct']",1.8802632191772812
1101,"[(1, 0, 0), (1, 1, 0, 24), 'ct']",1.8808280205562664
1102,"[(2, 1, 0), (1, 1, 0, 24), 't']",1.8810898170189345
1103,"[(1, 1, 0), (1, 1, 0, 24), 'ct']",1.8814564435756198
1104,"[(2, 0, 1), (1, 1, 0, 24), 'n']",1.8818939651859736
1105,"[(2, 1, 1), (1, 1, 0, 24), 'n']",1.8829347401252527
1106,"[(2, 0, 1), (0, 0, 1, 24), 't']",1.8834492364194373
1107,"[(0, 0, 1), (1, 1, 2, 24), 't']",1.8850722691106758
1108,"[(2, 1, 0), (1, 1, 0, 24), 'ct']",1.885225075805656
1109,"[(2, 1, 1), (1, 1, 0, 24), 'c']",1.8852799865402854
1110,"[(2, 0, 1), (1, 1, 0, 24), 'c']",1.8865859802395173
1111,"[(1, 0, 2), (1, 1, 0, 24), 'ct']",1.8889665526907125
1112,"[(1, 0, 1), (1, 1, 0, 24), 'ct']",1.8904528031130867
1113,"[(2, 0, 2), (1, 0, 0, 24), 'ct']",1.8909071308195875
1114,"[(2, 0, 0), (1, 1, 0, 24), 't']",1.890970718228696
1115,"[(2, 0, 2), (1, 1, 0, 24), 't']",1.8920257204033666
1116,"[(2, 0, 1), (1, 1, 0, 24), 't']",1.8949282467371866
1117,"[(0, 0, 2), (2, 0, 2, 24), 'c']",1.8997033255850975
1118,"[(2, 1, 1), (1, 1, 0, 24), 't']",1.9021817243610455
1119,"[(2, 1, 1), (1, 1, 0, 24), 'ct']",1.9026093332906044
1120,"[(2, 0, 0), (1, 1, 0, 24), 'ct']",1.9083686397825448
1121,"[(0, 0, 0), (2, 1, 0, 24), 'n']",1.9097086772172789
1122,"[(2, 0, 1), (1, 1, 0, 24), 'ct']",1.9150846692372183
1123,"[(0, 0, 1), (2, 1, 0, 24), 'ct']",1.9222354792045562
1124,"[(2, 0, 2), (1, 1, 0, 24), 'ct']",1.924442621833244
1125,"[(2, 1, 2), (1, 1, 0, 24), 'c']",1.9256462796437035
1126,"[(2, 1, 2), (1, 1, 0, 24), 't']",1.9309944761862696
1127,"[(0, 0, 1), (1, 1, 2, 24), 'ct']",1.9342211675084746
1128,"[(0, 0, 1), (0, 1, 2, 24), 'n']",1.9352020804692107
1129,"[(2, 0, 2), (0, 0, 1, 24), 'ct']",1.9363930838692394
1130,"[(2, 1, 2), (1, 1, 0, 24), 'n']",1.952168575281207
1131,"[(0, 0, 1), (0, 1, 1, 24), 't']",1.9560058093392225
1132,"[(0, 0, 1), (1, 1, 1, 24), 't']",1.96448447974273
1133,"[(0, 0, 0), (2, 1, 1, 24), 'n']",1.9860027676277894
1134,"[(0, 0, 0), (2, 1, 0, 24), 'c']",1.9872338273545602
1135,"[(0, 0, 1), (0, 1, 2, 24), 'c']",2.000670684951374
1136,"[(0, 0, 0), (2, 1, 2, 24), 't']",2.00716216001195
1137,"[(0, 0, 0), (2, 1, 2, 24), 'c']",2.0153247433462558
1138,"[(2, 1, 2), (1, 1, 0, 24), 'ct']",2.015740882624819
1139,"[(0, 0, 1), (0, 1, 2, 24), 't']",2.0349040842719237
1140,"[(0, 0, 0), (2, 1, 1, 24), 'ct']",2.046095419997894
1141,"[(0, 0, 1), (1, 0, 2, 24), 'n']",2.0576486556442934
1142,"[(0, 0, 0), (2, 1, 2, 24), 'n']",2.0638396118005997
1143,"[(0, 0, 1), (2, 0, 1, 24), 'n']",2.064476018996144
1144,"[(0, 0, 1), (0, 1, 2, 24), 'ct']",2.083243225241069
1145,"[(0, 0, 0), (2, 1, 0, 24), 't']",2.097758804284275
1146,"[(0, 0, 1), (1, 1, 1, 24), 'ct']",2.106186486782593
1147,"[(0, 0, 1), (1, 0, 1, 24), 'c']",2.1238433182842997
1148,"[(0, 0, 2), (1, 0, 1, 24), 't']",2.135787792974604
1149,"[(0, 0, 2), (2, 0, 2, 24), 't']",2.1483325137852076
1150,"[(0, 0, 2), (2, 0, 1, 24), 'c']",2.2441020527370625
1151,"[(0, 0, 1), (0, 1, 1, 24), 'ct']",2.2623334560428696
1152,"[(0, 0, 1), (2, 0, 2, 24), 'n']",2.274477692601298
1153,"[(0, 0, 0), (2, 1, 0, 24), 'ct']",2.278223179143416
1154,"[(2, 0, 2), (0, 0, 2, 24), 'ct']",2.3024466541881883
1155,"[(0, 0, 2), (1, 0, 2, 24), 'c']",2.3978032324960057
1156,"[(0, 0, 2), (1, 0, 0, 24), 'n']",2.4022259664004544
1157,"[(0, 0, 2), (1, 0, 2, 24), 't']",2.4185448862958565
1158,"[(0, 0, 2), (0, 0, 1, 24), 'ct']",2.4231510191845973
1159,"[(0, 0, 2), (1, 0, 2, 24), 'ct']",2.443687912308135
1160,"[(0, 0, 2), (2, 0, 2, 24), 'ct']",2.461252225260572
1161,"[(0, 0, 2), (0, 1, 0, 24), 'n']",2.471245523501822
1162,"[(0, 0, 2), (0, 1, 0, 24), 'c']",2.4778785008973543
1163,"[(0, 0, 2), (0, 1, 0, 24), 't']",2.4837950224990393
1164,"[(0, 0, 2), (0, 1, 0, 24), 'ct']",2.487946237438687
1165,"[(2, 0, 1), (0, 0, 1, 24), 'ct']",2.4924546696159995
1166,"[(0, 0, 2), (2, 0, 1, 24), 'ct']",2.50199054390269
1167,"[(0, 0, 2), (0, 0, 2, 24), 'c']",2.5120573182301884
1168,"[(0, 0, 2), (2, 0, 0, 24), 'c']",2.54117794749227
1169,"[(0, 0, 2), (2, 0, 0, 24), 'n']",2.5503267635270856
1170,"[(0, 0, 2), (1, 0, 1, 24), 'ct']",2.560663943505571
1171,"[(2, 0, 1), (2, 0, 2, 24), 'ct']",2.562856871975249
1172,"[(0, 0, 2), (1, 0, 0, 24), 'ct']",2.5704716735950703
1173,"[(0, 0, 2), (1, 0, 0, 24), 'c']",2.573827684735765
1174,"[(0, 0, 2), (0, 0, 1, 24), 'c']",2.588246533928719
1175,"[(0, 0, 2), (2, 0, 0, 24), 'ct']",2.590737743179261
1176,"[(0, 0, 2), (0, 0, 2, 24), 'ct']",2.614144743934247
1177,"[(2, 0, 1), (1, 0, 2, 24), 'ct']",2.6147385263574434
1178,"[(2, 0, 1), (0, 0, 2, 24), 't']",2.620646699749622
1179,"[(2, 0, 2), (1, 0, 2, 24), 'ct']",2.639680525691793
1180,"[(0, 0, 1), (1, 0, 1, 24), 't']",2.649362791916712
1181,"[(0, 0, 2), (1, 1, 0, 24), 'c']",2.6561140189319383
1182,"[(0, 0, 2), (1, 1, 0, 24), 'n']",2.666381912862882
1183,"[(0, 0, 2), (2, 0, 1, 24), 't']",2.6739660862450694
1184,"[(0, 0, 0), (2, 0, 2, 24), 'n']",2.690197732075665
1185,"[(0, 0, 2), (1, 1, 0, 24), 't']",2.7097080789121515
1186,"[(0, 0, 0), (0, 1, 1, 24), 'n']",2.7222720865307535
1187,"[(0, 0, 2), (0, 0, 0, 24), 'ct']",2.7272396382233146
1188,"[(0, 0, 0), (1, 1, 2, 24), 'n']",2.737463056823833
1189,"[(0, 0, 2), (0, 0, 0, 24), 'c']",2.738073875967151
1190,"[(0, 0, 0), (1, 1, 1, 24), 'n']",2.7455504742654426
1191,"[(0, 0, 1), (2, 0, 2, 24), 't']",2.749451294333697
1192,"[(0, 0, 2), (1, 0, 0, 24), 't']",2.762383124717444
1193,"[(0, 0, 0), (1, 1, 2, 24), 'c']",2.7920757746979117
1194,"[(0, 0, 0), (2, 0, 1, 24), 'n']",2.8085989812207965
1195,"[(0, 0, 2), (1, 1, 0, 24), 'ct']",2.833485229541811
1196,"[(0, 0, 0), (1, 0, 1, 24), 'n']",2.8479801430495133
1197,"[(0, 0, 0), (1, 0, 2, 24), 'n']",2.8550219108131527
1198,"[(0, 0, 0), (1, 1, 2, 24), 't']",2.8609904429492166
1199,"[(0, 0, 1), (2, 0, 2, 24), 'c']",2.9132299129063757
1200,"[(0, 0, 1), (1, 0, 2, 24), 't']",2.923277509856081
1201,"[(0, 0, 0), (0, 1, 1, 24), 'c']",2.9445077068461853
1202,"[(0, 0, 0), (0, 1, 2, 24), 'n']",2.9468940400256396
1203,"[(0, 0, 0), (1, 1, 1, 24), 'c']",2.9650735159257677
1204,"[(0, 0, 0), (0, 1, 2, 24), 'c']",2.9885680892882336
1205,"[(0, 0, 2), (2, 0, 0, 24), 't']",3.0156109706600955
1206,"[(0, 0, 0), (0, 1, 2, 24), 't']",3.03582670713627
1207,"[(2, 0, 2), (2, 0, 2, 24), 'ct']",3.0594294819319083
1208,"[(0, 0, 1), (1, 0, 1, 24), 'ct']",3.072690965021159
1209,"[(0, 0, 1), (2, 0, 1, 24), 'c']",3.0821495901215643
1210,"[(0, 0, 0), (1, 1, 2, 24), 'ct']",3.082263530397629
1211,"[(0, 0, 1), (1, 0, 2, 24), 'c']",3.083712011906206
1212,"[(0, 0, 1), (0, 0, 1, 24), 'c']",3.0859994862427493
1213,"[(0, 0, 1), (0, 0, 2, 24), 'c']",3.099840739823889
1214,"[(0, 0, 1), (1, 0, 0, 24), 'n']",3.117385091632517
1215,"[(0, 0, 1), (2, 0, 2, 24), 'ct']",3.1323735566549655
1216,"[(0, 0, 1), (1, 0, 2, 24), 'ct']",3.1328457875704543
1217,"[(0, 0, 1), (0, 0, 1, 24), 'ct']",3.13479907703158
1218,"[(0, 0, 0), (1, 1, 1, 24), 't']",3.147085535286238
1219,"[(0, 0, 0), (0, 1, 1, 24), 't']",3.1474639697368674
1220,"[(0, 0, 0), (0, 1, 2, 24), 'ct']",3.150339077755027
1221,"[(0, 0, 1), (2, 0, 1, 24), 'ct']",3.171620987902654
1222,"[(0, 0, 1), (0, 0, 2, 24), 'ct']",3.2086345704009354
1223,"[(0, 0, 1), (0, 1, 0, 24), 'n']",3.218713907255993
1224,"[(0, 0, 1), (0, 1, 0, 24), 'c']",3.2240111697964506
1225,"[(0, 0, 1), (0, 1, 0, 24), 't']",3.227692962808185
1226,"[(0, 0, 1), (0, 1, 0, 24), 'ct']",3.230275094196346
1227,"[(0, 0, 1), (2, 0, 0, 24), 'n']",3.2564114618121316
1228,"[(0, 0, 1), (1, 0, 0, 24), 'c']",3.2932247894349236
1229,"[(0, 0, 1), (2, 0, 0, 24), 'c']",3.2980598092018347
1230,"[(0, 0, 2), (0, 0, 2, 24), 't']",3.306572020751007
1231,"[(0, 0, 1), (1, 0, 0, 24), 'ct']",3.3556472982629915
1232,"[(0, 0, 1), (1, 1, 0, 24), 'c']",3.3704997354200428
1233,"[(0, 0, 1), (1, 1, 0, 24), 'n']",3.389096480789739
1234,"[(0, 0, 1), (2, 0, 1, 24), 't']",3.434708503438258
1235,"[(0, 0, 1), (1, 1, 0, 24), 't']",3.4410638763606785
1236,"[(0, 0, 1), (1, 0, 0, 24), 't']",3.504149931718242
1237,"[(0, 0, 1), (0, 0, 0, 24), 'c']",3.5049912433743136
1238,"[(0, 0, 0), (1, 1, 1, 24), 'ct']",3.5604830898784168
1239,"[(0, 0, 1), (1, 1, 0, 24), 'ct']",3.6130030451296546
1240,"[(0, 0, 1), (2, 0, 0, 24), 'ct']",3.6333173205970133
1241,"[(0, 0, 1), (0, 0, 0, 24), 'ct']",3.6523814458311485
1242,"[(0, 0, 0), (0, 1, 1, 24), 'ct']",3.6639091386746627
1243,"[(0, 0, 2), (0, 0, 1, 24), 't']",3.7763392894933343
1244,"[(0, 0, 0), (2, 0, 2, 24), 't']",3.7869800152726083
1245,"[(0, 0, 1), (2, 0, 0, 24), 't']",3.8394739835533698
1246,"[(0, 0, 1), (0, 0, 2, 24), 't']",3.900733725444541
1247,"[(2, 0, 1), (0, 0, 2, 24), 'ct']",3.901722130240028
1248,"[(0, 0, 0), (1, 0, 1, 24), 't']",4.07372136993616
1249,"[(0, 0, 0), (1, 0, 2, 24), 't']",4.146821726644984
1250,"[(0, 0, 2), (0, 0, 2, 24), 'n']",4.199815940551302
1251,"[(0, 0, 0), (1, 0, 1, 24), 'c']",4.203005279851794
1252,"[(0, 0, 0), (2, 0, 2, 24), 'c']",4.562417929822012
1253,"[(0, 0, 2), (0, 0, 0, 24), 't']",4.609453208778955
1254,"[(0, 0, 0), (0, 0, 2, 24), 'c']",4.628184083965488
1255,"[(0, 0, 0), (0, 0, 1, 24), 'c']",4.699029143947985
1256,"[(0, 0, 0), (2, 0, 1, 24), 'c']",4.700139521644046
1257,"[(0, 0, 0), (2, 0, 2, 24), 'ct']",4.714573314172893
1258,"[(0, 0, 0), (0, 0, 1, 24), 'ct']",4.744627652951739
1259,"[(0, 0, 0), (2, 0, 1, 24), 'ct']",4.819981693978827
1260,"[(0, 0, 0), (1, 0, 2, 24), 'c']",4.845126135434649
1261,"[(0, 0, 0), (1, 0, 2, 24), 'ct']",4.870155675101355
1262,"[(0, 0, 0), (0, 0, 2, 24), 'ct']",4.874427895316606
1263,"[(0, 0, 2), (0, 0, 1, 24), 'n']",4.91921452492716
1264,"[(0, 0, 0), (1, 0, 1, 24), 'ct']",4.960957658779749
1265,"[(0, 0, 1), (0, 0, 1, 24), 't']",4.987051293073496
1266,"[(0, 0, 0), (1, 0, 0, 24), 'n']",5.054276543019392
1267,"[(0, 0, 0), (0, 1, 0, 24), 'ct']",5.146108417132374
1268,"[(0, 0, 0), (0, 1, 0, 24), 'n']",5.174094123612365
1269,"[(0, 0, 0), (0, 1, 0, 24), 't']",5.187954776816614
1270,"[(0, 0, 0), (0, 1, 0, 24), 'c']",5.2019652549663675
1271,"[(0, 0, 0), (2, 0, 0, 24), 'n']",5.2938609669723435
1272,"[(0, 0, 0), (1, 0, 0, 24), 'c']",5.380448157781793
1273,"[(0, 0, 0), (2, 0, 0, 24), 'c']",5.396300056125784
1274,"[(0, 0, 0), (1, 1, 0, 24), 'c']",5.447676337652014
1275,"[(0, 0, 0), (1, 0, 0, 24), 'ct']",5.4536591347008
1276,"[(0, 0, 0), (1, 1, 0, 24), 'n']",5.4929098929770594
1277,"[(0, 0, 0), (1, 0, 0, 24), 't']",5.55142042954625
1278,"[(0, 0, 0), (1, 1, 0, 24), 't']",5.562252981654454
1279,"[(0, 0, 0), (2, 0, 1, 24), 't']",5.750213861330874
1280,"[(0, 0, 0), (2, 0, 0, 24), 'ct']",5.834677124089835
1281,"[(0, 0, 0), (1, 1, 0, 24), 'ct']",5.857356371179114
1282,"[(0, 0, 1), (0, 0, 1, 24), 'n']",5.995241829989689
1283,"[(0, 0, 0), (0, 0, 0, 24), 'c']",6.101172144091652
1284,"[(0, 0, 0), (2, 0, 0, 24), 't']",6.185960637269116
1285,"[(0, 0, 1), (0, 0, 2, 24), 'n']",6.327344501376533
1286,"[(0, 0, 2), (0, 0, 0, 24), 'n']",6.339700329530706
1287,"[(0, 0, 0), (0, 0, 0, 24), 'ct']",6.371057222026039
1288,"[(0, 0, 0), (0, 0, 2, 24), 't']",6.676275650286281
1289,"[(0, 0, 1), (0, 0, 0, 24), 't']",7.142656020734616
1290,"[(0, 0, 0), (0, 0, 1, 24), 't']",8.642531843826589
1291,"[(0, 0, 0), (0, 0, 1, 24), 'n']",10.236002533536478
1292,"[(0, 0, 1), (0, 0, 0, 24), 'n']",10.462484125766668
1293,"[(0, 0, 0), (0, 0, 2, 24), 'n']",11.461393893512959
1294,"[(0, 0, 0), (0, 0, 0, 24), 't']",13.464122581037744
1295,"[(0, 0, 0), (0, 0, 0, 24), 'n']",20.169541806066558
